Date,Heure,S2STemp,S2SHR
24/04/2018,09:00:01,20.2,46.6
24/04/2018,10:00:01,22.2,43
24/04/2018,11:00:01,24.4,37
24/04/2018,12:00:01,27.5,31.1
24/04/2018,13:00:01,26,32.6
24/04/2018,14:00:01,28.7,28.3
24/04/2018,15:00:01,27.2,31.4
24/04/2018,16:00:01,27.4,31.2
24/04/2018,17:00:01,22.4,38.1
24/04/2018,18:00:01,21.4,41.4
24/04/2018,19:00:01,20.4,45.2
24/04/2018,20:00:01,18.6,52.2
24/04/2018,21:00:01,17.4,57.5
24/04/2018,22:00:01,16.6,62.1
24/04/2018,23:00:01,15.9,65.8
25/04/2018,00:00:01,15.4,68.5
25/04/2018,01:00:01,15.2,69.6
25/04/2018,02:00:01,14.9,71.5
25/04/2018,03:00:01,14.2,73.7
25/04/2018,04:00:01,13.7,76.9
25/04/2018,05:00:01,13.7,78.2
25/04/2018,06:00:01,13.7,79.9
25/04/2018,07:00:01,14.6,77.3
25/04/2018,08:00:01,14.9,76.5
25/04/2018,09:00:01,18.9,62
25/04/2018,10:00:01,16.4,68.2
25/04/2018,11:00:01,18.5,57.5
25/04/2018,12:00:01,18.5,58.4
25/04/2018,13:00:01,15.2,81
25/04/2018,14:00:01,15.1,82.1
25/04/2018,15:00:01,18.9,62.5
25/04/2018,16:00:01,21.1,50.4
25/04/2018,17:00:01,18,55.4
25/04/2018,18:00:01,17.2,54.6
25/04/2018,19:00:01,16.2,52.7
25/04/2018,20:00:01,15,54.3
25/04/2018,21:00:01,14.1,58.2
25/04/2018,22:00:01,13.2,63.4
25/04/2018,23:00:01,12.2,65.8
26/04/2018,00:00:01,11.5,64.9
26/04/2018,01:00:01,10.7,67.8
26/04/2018,02:00:01,10,72.7
26/04/2018,03:00:01,9.4,75.7
26/04/2018,04:00:01,8.5,79.4
26/04/2018,05:00:01,8.1,82.1
26/04/2018,06:00:01,7.9,84.9
26/04/2018,07:00:01,12.6,69.2
26/04/2018,08:00:01,14.8,60.9
26/04/2018,09:00:01,16,52.5
26/04/2018,10:00:01,20.1,40.6
26/04/2018,11:00:01,16.3,45.4
26/04/2018,12:00:01,19.9,33.9
26/04/2018,13:00:01,22.6,28.1
26/04/2018,14:00:01,22.9,28.8
26/04/2018,15:00:01,23.5,25.4
26/04/2018,16:00:01,20,29.9
26/04/2018,17:00:01,18.4,32.2
26/04/2018,18:00:01,16.8,37
26/04/2018,19:00:01,16.1,37.6
26/04/2018,20:00:01,14.5,43.3
26/04/2018,21:00:01,12.9,52.2
26/04/2018,22:00:01,12.4,54.5
26/04/2018,23:00:01,11.9,56.7
27/04/2018,00:00:01,11,59.7
27/04/2018,01:00:01,10.2,64.9
27/04/2018,02:00:01,10.4,69.8
27/04/2018,03:00:01,9.8,69.9
27/04/2018,04:00:01,7.8,80.8
27/04/2018,05:00:01,7.4,81.8
27/04/2018,06:00:01,7.2,82.4
27/04/2018,07:00:01,10.9,71.9
27/04/2018,08:00:01,16.4,53.4
27/04/2018,09:00:01,15.7,49.7
27/04/2018,10:00:01,17.4,47.7
27/04/2018,11:00:01,19.2,39.2
27/04/2018,12:00:01,22.3,30.1
27/04/2018,13:00:01,23.7,28.6
27/04/2018,14:00:01,25.1,26.6
27/04/2018,15:00:01,25.9,26.1
27/04/2018,16:00:01,26.3,26.8
27/04/2018,17:00:01,20.5,37.8
27/04/2018,18:00:01,19.9,37.3
27/04/2018,19:00:01,18.9,42.1
27/04/2018,20:00:01,17.7,47.6
27/04/2018,21:00:01,17.3,50.2
27/04/2018,22:00:01,15.4,50.8
27/04/2018,23:00:01,14.1,54.5
28/04/2018,00:00:01,13.2,56.6
28/04/2018,01:00:01,13,57.5
28/04/2018,02:00:01,12.9,58.8
28/04/2018,03:00:01,12.6,61.1
28/04/2018,04:00:01,12.2,66.5
28/04/2018,05:00:01,11.9,70.9
28/04/2018,06:00:01,11.6,70.8
28/04/2018,07:00:01,11.6,71.5
28/04/2018,08:00:01,12.8,71.2
28/04/2018,09:00:01,16.4,57.9
28/04/2018,10:00:01,16.7,51
28/04/2018,11:00:01,21.2,40.8
28/04/2018,12:00:01,20,39.8
28/04/2018,13:00:01,18.9,41.9
28/04/2018,14:00:01,17.7,46
28/04/2018,15:00:01,16.6,47
28/04/2018,16:00:01,17.1,49
28/04/2018,17:00:01,16.2,58.2
28/04/2018,18:00:01,15,63.6
28/04/2018,19:00:01,14.7,63
28/04/2018,20:00:01,13.2,67.3
28/04/2018,21:00:01,12.2,71.5
28/04/2018,22:00:01,11.4,77.3
28/04/2018,23:00:01,10.5,83.6
29/04/2018,00:00:01,10.2,87
29/04/2018,01:00:01,10,89
29/04/2018,02:00:01,10.9,84.4
29/04/2018,03:00:01,10.2,86.1
29/04/2018,04:00:01,9.8,92.5
29/04/2018,05:00:01,9.6,94.5
29/04/2018,06:00:01,9.3,97.7
29/04/2018,07:00:01,9.7,96.1
29/04/2018,08:00:01,10.4,92.8
29/04/2018,09:00:01,12.1,86.9
29/04/2018,10:00:01,12.4,85.8
29/04/2018,11:00:01,13.4,82.5
29/04/2018,12:00:01,19,65.6
29/04/2018,13:00:01,20.6,60.5
29/04/2018,14:00:01,20.5,62
29/04/2018,15:00:01,24.4,51.7
29/04/2018,16:00:01,21.6,57.5
29/04/2018,17:00:01,16.6,79.7
29/04/2018,18:00:01,13.9,96
29/04/2018,19:00:01,14.1,92.1
29/04/2018,20:00:01,13.7,94.2
29/04/2018,21:00:01,13.1,96
29/04/2018,22:00:01,12.9,98.4
29/04/2018,23:00:01,12.4,102.5
30/04/2018,00:00:01,12.2,104.2
30/04/2018,01:00:01,11.9,104.7
30/04/2018,02:00:01,11.1,101.1
30/04/2018,03:00:01,11.2,92.2
30/04/2018,04:00:01,11.1,91
30/04/2018,05:00:01,10.9,91.4
30/04/2018,06:00:01,10.7,90.9
30/04/2018,07:00:01,10.6,90.7
30/04/2018,08:00:01,10.9,87
30/04/2018,09:00:01,10.1,92.6
30/04/2018,10:00:01,10.7,76.9
30/04/2018,11:00:01,8.7,79.3
30/04/2018,12:00:01,9.2,79.7
30/04/2018,13:00:01,8.7,85.8
30/04/2018,14:00:01,8.3,81
30/04/2018,15:00:01,8.4,77.5
30/04/2018,16:00:01,8.3,76.5
30/04/2018,17:00:01,7.2,82.1
30/04/2018,18:00:01,6.5,84.9
30/04/2018,19:00:01,6.4,87
30/04/2018,20:00:01,5.7,95.6
30/04/2018,21:00:01,5,98.2
30/04/2018,22:00:01,5.3,96.4
30/04/2018,23:00:01,5.6,95.1
01/05/2018,00:00:01,5.6,93.7
01/05/2018,01:00:01,5.7,93.7
01/05/2018,02:00:01,5.4,94.1
01/05/2018,03:00:01,5.1,95.2
01/05/2018,04:00:01,5,95.7
01/05/2018,05:00:01,5.3,95.1
01/05/2018,06:00:01,5.5,94.9
01/05/2018,07:00:01,7.5,88.1
01/05/2018,08:00:01,9.7,76
01/05/2018,09:00:01,12.1,64.3
01/05/2018,10:00:01,16.7,47.9
01/05/2018,11:00:01,17.6,38.1
01/05/2018,12:00:01,20.4,32.9
01/05/2018,13:00:01,18.4,30.9
01/05/2018,14:00:01,18.4,32.6
01/05/2018,15:00:01,15.7,40
01/05/2018,16:00:01,16.9,37.8
01/05/2018,17:00:01,15.4,40
01/05/2018,18:00:01,13.8,44.3
01/05/2018,19:00:01,12.5,52.7
01/05/2018,20:00:01,11.4,58.7
01/05/2018,21:00:01,9.6,67.6
01/05/2018,22:00:01,8.8,71.9
01/05/2018,23:00:01,8.1,75.4
02/05/2018,00:00:01,7.6,78.2
02/05/2018,01:00:01,7.3,77.7
02/05/2018,02:00:01,6.6,80.8
02/05/2018,03:00:01,6.2,82.6
02/05/2018,04:00:01,6,83.3
02/05/2018,05:00:01,5.5,84.8
02/05/2018,06:00:01,5.8,83.2
02/05/2018,07:00:01,11.7,63
02/05/2018,08:00:01,13.9,57.8
02/05/2018,09:00:01,16.8,49.3
02/05/2018,10:00:01,20.4,39.4
02/05/2018,11:00:01,18.6,40
02/05/2018,12:00:01,21.8,31.2
02/05/2018,13:00:01,20.7,34.7
02/05/2018,14:00:01,22.8,27.8
02/05/2018,15:00:01,22.5,28.6
02/05/2018,16:00:01,24.8,25.6
02/05/2018,17:00:01,18.6,36.1
02/05/2018,18:00:01,17.7,39.5
02/05/2018,19:00:01,17.4,38.6
02/05/2018,20:00:01,15.6,46
02/05/2018,21:00:01,14.9,50.1
02/05/2018,22:00:01,14.6,56.3
02/05/2018,23:00:01,13.7,67.6
03/05/2018,00:00:01,12.9,75.7
03/05/2018,01:00:01,12.9,77.2
03/05/2018,02:00:01,12.7,80.6
03/05/2018,03:00:01,12,87.4
03/05/2018,04:00:01,11.1,82.8
03/05/2018,05:00:01,10.4,85.6
03/05/2018,06:00:01,10.3,84.2
03/05/2018,07:00:01,13.9,70.1
03/05/2018,08:00:01,18.3,54.9
03/05/2018,09:00:01,17.7,56.9
03/05/2018,10:00:01,22.2,41.4
03/05/2018,11:00:01,23.9,34.7
03/05/2018,12:00:01,24.1,32.6
03/05/2018,13:00:01,24.2,30.1
03/05/2018,14:00:01,25.7,26.4
03/05/2018,15:00:01,23.7,29.1
03/05/2018,16:00:01,21.7,32.9
03/05/2018,17:00:01,19.9,35.3
03/05/2018,18:00:01,18.6,37.9
03/05/2018,19:00:01,17.5,41.4
03/05/2018,20:00:01,15.7,47.1
03/05/2018,21:00:01,14.2,54.5
03/05/2018,22:00:01,12.9,61.8
03/05/2018,23:00:01,11.8,66
04/05/2018,00:00:01,11,68.9
04/05/2018,01:00:01,10.4,72.3
04/05/2018,02:00:01,9.7,75.8
04/05/2018,03:00:01,9.3,76
04/05/2018,04:00:01,8.9,77.6
04/05/2018,05:00:01,8.4,79.3
04/05/2018,06:00:01,8.6,77.3
04/05/2018,07:00:01,15.4,54.5
04/05/2018,08:00:01,19.3,44.4
04/05/2018,09:00:01,22.2,39.4
04/05/2018,10:00:01,23.6,34.2
04/05/2018,11:00:01,25,30.1
04/05/2018,12:00:01,27,26.9
04/05/2018,13:00:01,29,25.1
04/05/2018,14:00:01,30.7,23.2
04/05/2018,15:00:01,30,22.2
04/05/2018,16:00:01,29.6,23.1
04/05/2018,17:00:01,23,34.4
04/05/2018,18:00:01,21.8,38.1
04/05/2018,19:00:01,20.5,41.3
04/05/2018,20:00:01,18.2,47
04/05/2018,21:00:01,16.3,53.1
04/05/2018,22:00:01,15.1,57.3
04/05/2018,23:00:01,14.5,58.8
05/05/2018,00:00:01,14,60.8
05/05/2018,01:00:01,13.2,64.2
05/05/2018,02:00:01,12.5,67.8
05/05/2018,03:00:01,12,69.8
05/05/2018,04:00:01,11.4,73.2
05/05/2018,05:00:01,10.7,75.5
05/05/2018,06:00:01,11.5,73.3
05/05/2018,07:00:01,18.8,50.1
05/05/2018,08:00:01,20.3,44.8
05/05/2018,09:00:01,24.2,39.7
05/05/2018,10:00:01,26.2,33.5
05/05/2018,11:00:01,27.4,33.4
05/05/2018,12:00:01,28.9,32.4
05/05/2018,13:00:01,31.4,29.8
05/05/2018,14:00:01,32.9,27.9
05/05/2018,15:00:01,33.4,27.3
05/05/2018,16:00:01,33.4,26.9
05/05/2018,17:00:01,27.7,36.3
05/05/2018,18:00:01,27.3,36.8
05/05/2018,19:00:01,25.1,46.3
05/05/2018,20:00:01,22.8,52.7
05/05/2018,21:00:01,20.9,57.2
05/05/2018,22:00:01,19.5,62.1
05/05/2018,23:00:01,18.4,65.5
06/05/2018,00:00:01,18,67.1
06/05/2018,01:00:01,17.4,70.1
06/05/2018,02:00:01,16.5,72
06/05/2018,03:00:01,16.1,72.6
06/05/2018,04:00:01,15.5,74.1
06/05/2018,05:00:01,14.7,75.7
06/05/2018,06:00:01,14.7,76.9
06/05/2018,07:00:01,22,49.9
06/05/2018,08:00:01,26.4,36.8
06/05/2018,09:00:01,28.9,34.4
06/05/2018,10:00:01,29.5,33.4
06/05/2018,11:00:01,30.9,34
06/05/2018,12:00:01,32.9,32.4
06/05/2018,13:00:01,32.6,31.9
06/05/2018,14:00:01,33.5,28.8
06/05/2018,15:00:01,36.5,25.8
06/05/2018,16:00:01,37,23.4
06/05/2018,17:00:01,29.2,31.6
06/05/2018,18:00:01,28.9,32.9
06/05/2018,19:00:01,27.6,33.7
06/05/2018,20:00:01,25.3,37.4
06/05/2018,21:00:01,24.8,32.6
06/05/2018,22:00:01,22.4,41.4
06/05/2018,23:00:01,20,49.4
07/05/2018,00:00:01,19.6,51.3
07/05/2018,01:00:01,18.4,60.6
07/05/2018,02:00:01,17.3,64.7
07/05/2018,03:00:01,16.4,68.5
07/05/2018,04:00:01,15.8,70.9
07/05/2018,05:00:01,15.1,70.5
07/05/2018,06:00:01,15.1,68.1
07/05/2018,07:00:01,23.2,44
07/05/2018,08:00:01,26.1,37.1
07/05/2018,09:00:01,25.6,37
07/05/2018,10:00:01,31,29.9
07/05/2018,11:00:01,30.1,29.1
07/05/2018,12:00:01,31,25.6
07/05/2018,13:00:01,31,26.1
07/05/2018,14:00:01,32.5,23.2
07/05/2018,15:00:01,35.1,20.9
07/05/2018,16:00:01,36.4,18.5
07/05/2018,17:00:01,28.2,29.1
07/05/2018,18:00:01,27.2,29.1
07/05/2018,19:00:01,26.6,31.9
07/05/2018,20:00:01,25,37.3
07/05/2018,21:00:01,23.4,43.2
07/05/2018,22:00:01,21.1,51.1
07/05/2018,23:00:01,19.9,54.8
08/05/2018,00:00:01,18.7,59
08/05/2018,01:00:01,18.2,63.4
08/05/2018,02:00:01,17.6,66.2
08/05/2018,03:00:01,16.3,69.2
08/05/2018,04:00:01,15.7,70.9
08/05/2018,05:00:01,14.6,75.3
08/05/2018,06:00:01,15.2,72
08/05/2018,07:00:01,23.7,47.4
08/05/2018,08:00:01,25.8,38.2
08/05/2018,09:00:01,28.1,32.9
08/05/2018,10:00:01,29.3,30.6
08/05/2018,11:00:01,31.4,28.9
08/05/2018,12:00:01,33.5,26.9
08/05/2018,13:00:01,36.8,24.4
08/05/2018,14:00:01,35.5,25.8
08/05/2018,15:00:01,39,20.4
08/05/2018,16:00:01,37.2,20.5
08/05/2018,17:00:01,29.8,29.6
08/05/2018,18:00:01,28.9,30.8
08/05/2018,19:00:01,28.1,31.4
08/05/2018,20:00:01,26.1,36.1
08/05/2018,21:00:01,24.6,41.8
08/05/2018,22:00:01,22.9,50.2
08/05/2018,23:00:01,21.2,56.1
09/05/2018,00:00:01,20.1,61.4
09/05/2018,01:00:01,19,66.3
09/05/2018,02:00:01,17.7,67.9
09/05/2018,03:00:01,15.8,74.3
09/05/2018,04:00:01,14.7,76.6
09/05/2018,05:00:01,14.2,73
09/05/2018,06:00:01,14.4,72.9
09/05/2018,07:00:01,20.3,56.1
09/05/2018,08:00:01,24,46.5
09/05/2018,09:00:01,27.2,41
09/05/2018,10:00:01,31.2,32.4
09/05/2018,11:00:01,30.6,36.1
09/05/2018,12:00:01,31.7,34.2
09/05/2018,13:00:01,32.9,33.4
09/05/2018,14:00:01,34.4,30.8
09/05/2018,15:00:01,34.4,30.8
09/05/2018,16:00:01,33.6,32.9
09/05/2018,17:00:01,27.4,43.2
09/05/2018,18:00:01,25.8,47.7
09/05/2018,19:00:01,24.1,53.1
09/05/2018,20:00:01,22.4,60.2
09/05/2018,21:00:01,20.7,64.6
09/05/2018,22:00:01,19.5,67.5
09/05/2018,23:00:01,17.6,71.6
10/05/2018,00:00:01,16.4,69.9
10/05/2018,01:00:01,15.8,65.9
10/05/2018,02:00:01,15.4,64
10/05/2018,03:00:01,14.9,59.9
10/05/2018,04:00:01,14.5,61.4
10/05/2018,05:00:01,13.9,65.6
10/05/2018,06:00:01,14,64.3
10/05/2018,07:00:01,14.2,63.4
10/05/2018,08:00:01,19.4,48.2
10/05/2018,09:00:01,20.2,45.2
10/05/2018,10:00:01,19.2,51.9
10/05/2018,11:00:01,18.4,50.8
10/05/2018,12:00:01,17.4,55.5
10/05/2018,13:00:01,21.9,44.6
10/05/2018,14:00:01,20.6,37.8
10/05/2018,15:00:01,20.6,40
10/05/2018,16:00:01,21.2,38.6
10/05/2018,17:00:01,20.7,36.5
10/05/2018,18:00:01,19.4,40.2
10/05/2018,19:00:01,17.8,47.7
10/05/2018,20:00:01,16.1,58.2
10/05/2018,21:00:01,14.8,62.5
10/05/2018,22:00:01,14.7,63.6
10/05/2018,23:00:01,14,68.1
11/05/2018,00:00:01,13.2,70.3
11/05/2018,01:00:01,12.5,69.9
11/05/2018,02:00:01,11.6,73.7
11/05/2018,03:00:01,11.4,75.8
11/05/2018,04:00:01,10.5,78.8
11/05/2018,05:00:01,9.2,82.9
11/05/2018,06:00:01,10.2,80.1
11/05/2018,07:00:01,17.7,55.1
11/05/2018,08:00:01,18.8,53
11/05/2018,09:00:01,22.2,47.1
11/05/2018,10:00:01,28.7,34
11/05/2018,11:00:01,22.9,37.4
11/05/2018,12:00:01,24.7,28.4
11/05/2018,13:00:01,24.9,29.3
11/05/2018,14:00:01,26,28.3
11/05/2018,15:00:01,27.9,25.4
11/05/2018,16:00:01,30.3,22.6
11/05/2018,17:00:01,23,30.9
11/05/2018,18:00:01,21.8,35.3
11/05/2018,19:00:01,20.9,37
11/05/2018,20:00:01,19.7,44.3
11/05/2018,21:00:01,18.7,48
11/05/2018,22:00:01,17.1,56.7
11/05/2018,23:00:01,15.9,62.5
12/05/2018,00:00:01,15.1,63
12/05/2018,01:00:01,13.2,73.2
12/05/2018,02:00:01,14.4,64.2
12/05/2018,03:00:01,13.3,68.1
12/05/2018,04:00:01,12.7,72.2
12/05/2018,05:00:01,12.7,74.4
12/05/2018,06:00:01,13,74.3
12/05/2018,07:00:01,15.2,70.8
12/05/2018,08:00:01,16.1,70.1
12/05/2018,09:00:01,20.8,56.7
12/05/2018,10:00:01,27.4,40.8
12/05/2018,11:00:01,27.6,33.2
12/05/2018,12:00:01,27,35.3
12/05/2018,13:00:01,29.4,31.4
12/05/2018,14:00:01,25.1,38.9
12/05/2018,15:00:01,27.4,37.9
12/05/2018,16:00:01,25.2,36.8
12/05/2018,17:00:01,24.2,43
12/05/2018,18:00:01,22.7,48.5
12/05/2018,19:00:01,16.5,100.8
12/05/2018,20:00:01,17,95.6
12/05/2018,21:00:01,15.8,95.5
12/05/2018,22:00:01,15.6,96.1
12/05/2018,23:00:01,15.2,94.9
13/05/2018,00:00:01,14.2,100.1
13/05/2018,01:00:01,13.6,99.1
13/05/2018,02:00:01,11.7,98.5
13/05/2018,03:00:01,11.2,96.4
13/05/2018,04:00:01,10.8,96.1
13/05/2018,05:00:01,10.7,98.6
13/05/2018,06:00:01,10.7,95.6
13/05/2018,07:00:01,10.9,94.1
13/05/2018,08:00:01,11.4,91.3
13/05/2018,09:00:01,11.7,87.3
13/05/2018,10:00:01,12.7,84.1
13/05/2018,11:00:01,12.3,87.3
13/05/2018,12:00:01,14,74.4
13/05/2018,13:00:01,14.3,73.7
13/05/2018,14:00:01,14.4,70.6
13/05/2018,15:00:01,14.5,70.8
13/05/2018,16:00:01,13.7,74.1
13/05/2018,17:00:01,13.1,79.4
13/05/2018,18:00:01,12.8,81.6
13/05/2018,19:00:01,12.5,85.2
13/05/2018,20:00:01,12.2,87.7
13/05/2018,21:00:01,12,89.5
13/05/2018,22:00:01,12,89.5
13/05/2018,23:00:01,11.9,86.9
14/05/2018,00:00:01,11.7,85.8
14/05/2018,01:00:01,11.7,86.4
14/05/2018,02:00:01,11.6,88.1
14/05/2018,03:00:01,11.5,90.9
14/05/2018,04:00:01,11.5,90.8
14/05/2018,05:00:01,11,95.7
14/05/2018,06:00:01,10.8,97.9
14/05/2018,07:00:01,11,97.2
14/05/2018,08:00:01,11.2,97
14/05/2018,09:00:01,11.3,97.7
14/05/2018,10:00:01,11.9,94.7
14/05/2018,11:00:01,12.1,95.2
14/05/2018,12:00:01,12.7,96.1
14/05/2018,13:00:01,13.7,93.2
14/05/2018,14:00:01,13.9,93
14/05/2018,15:00:01,14.7,90.8
14/05/2018,16:00:01,14.7,90.8
14/05/2018,17:00:01,15.2,88.7
14/05/2018,18:00:01,15.7,87.5
14/05/2018,19:00:01,14.8,91
14/05/2018,20:00:01,14.1,93.2
14/05/2018,21:00:01,13.5,95.6
14/05/2018,22:00:01,13.2,96.1
14/05/2018,23:00:01,13.3,95.5
15/05/2018,00:00:01,12.9,97.7
15/05/2018,01:00:01,12.4,99.1
15/05/2018,02:00:01,12.2,98.7
15/05/2018,03:00:01,12,99.6
15/05/2018,04:00:01,11.9,98.5
15/05/2018,05:00:01,11.5,100.9
15/05/2018,06:00:01,11.6,101.1
15/05/2018,07:00:01,12,99
15/05/2018,08:00:01,12.7,94.9
15/05/2018,09:00:01,13.1,93.9
15/05/2018,10:00:01,14.3,89.2
15/05/2018,11:00:01,16.1,80.5
15/05/2018,12:00:01,22.3,60.3
15/05/2018,13:00:01,27.4,45.4
15/05/2018,14:00:01,30.9,38.2
15/05/2018,15:00:01,29,43.8
15/05/2018,16:00:01,27.9,45.2
15/05/2018,17:00:01,23.6,58.2
15/05/2018,18:00:01,22.9,60.9
15/05/2018,19:00:01,21.5,65.8
15/05/2018,20:00:01,19.3,74.3
15/05/2018,21:00:01,17.6,81.2
15/05/2018,22:00:01,16.7,84
15/05/2018,23:00:01,16,84
16/05/2018,00:00:01,15.6,85
16/05/2018,01:00:01,14.9,86.1
16/05/2018,02:00:01,14.2,88.3
16/05/2018,03:00:01,13.4,90.3
16/05/2018,04:00:01,12.6,92.2
16/05/2018,05:00:01,12.2,92.5
16/05/2018,06:00:01,12.3,90.8
16/05/2018,07:00:01,12.7,88.2
16/05/2018,08:00:01,12.8,89.5
16/05/2018,09:00:01,13.7,84.9
16/05/2018,10:00:01,17.2,71.6
16/05/2018,11:00:01,21.1,59.4
16/05/2018,12:00:01,23.5,53.1
16/05/2018,13:00:01,29.9,40.5
16/05/2018,14:00:01,31.7,34.2
16/05/2018,15:00:01,25.2,42.9
16/05/2018,16:00:01,30.9,35.2
16/05/2018,17:00:01,23,52.5
16/05/2018,18:00:01,21.5,66
16/05/2018,19:00:01,21.9,64.9
16/05/2018,20:00:01,18.8,73.7
16/05/2018,21:00:01,16.7,80.8
16/05/2018,22:00:01,15.1,81.8
16/05/2018,23:00:01,14.4,82.6
17/05/2018,00:00:01,13.5,84.9
17/05/2018,01:00:01,12.9,87.8
17/05/2018,02:00:01,13,87
17/05/2018,03:00:01,13.1,86.1
17/05/2018,04:00:01,12.9,86.8
17/05/2018,05:00:01,12.7,86
17/05/2018,06:00:01,12.8,84.6
17/05/2018,07:00:01,13.5,78.7
17/05/2018,08:00:01,16.9,63
17/05/2018,09:00:01,21.2,46.2
17/05/2018,10:00:01,23.6,40.3
17/05/2018,11:00:01,25.3,37.3
17/05/2018,12:00:01,25.3,33.4
17/05/2018,13:00:01,25.9,30.4
17/05/2018,14:00:01,27.9,28.8
17/05/2018,15:00:01,30.5,25.3
17/05/2018,16:00:01,29.7,26.1
17/05/2018,17:00:01,22.3,38.1
17/05/2018,18:00:01,21.7,39
17/05/2018,19:00:01,19.9,43.3
17/05/2018,20:00:01,17.7,49.4
17/05/2018,21:00:01,15.9,55.8
17/05/2018,22:00:01,14.4,60.8
17/05/2018,23:00:01,12.9,65.2
18/05/2018,00:00:01,12.1,68.3
18/05/2018,01:00:01,11.7,69.5
18/05/2018,02:00:01,10.7,74.1
18/05/2018,03:00:01,10,77.6
18/05/2018,04:00:01,9.3,80.6
18/05/2018,05:00:01,8.9,82.6
18/05/2018,06:00:01,9.2,81.4
18/05/2018,07:00:01,14.3,62
18/05/2018,08:00:01,14.5,60.3
18/05/2018,09:00:01,16.4,54
18/05/2018,10:00:01,22,39.2
18/05/2018,11:00:01,23.1,35.2
18/05/2018,12:00:01,25.1,29.6
18/05/2018,13:00:01,26.8,25.8
18/05/2018,14:00:01,28.4,24.9
18/05/2018,15:00:01,31.3,22.1
18/05/2018,16:00:01,29.4,24.1
18/05/2018,17:00:01,23,32.2
18/05/2018,18:00:01,21.4,37
18/05/2018,19:00:01,19.9,42.1
18/05/2018,20:00:01,18.1,47.6
18/05/2018,21:00:01,16.1,54.2
18/05/2018,22:00:01,15,58.2
18/05/2018,23:00:01,13.3,64.9
19/05/2018,00:00:01,12.3,70.5
19/05/2018,01:00:01,11.5,73.9
19/05/2018,02:00:01,11.4,75.7
19/05/2018,03:00:01,10.4,79.7
19/05/2018,04:00:01,10.1,81.2
19/05/2018,05:00:01,9.5,82.5
19/05/2018,06:00:01,10.3,80.5
19/05/2018,07:00:01,16.1,59.9
19/05/2018,08:00:01,19.6,48.4
19/05/2018,09:00:01,20.7,47.6
19/05/2018,10:00:01,25.2,38.7
19/05/2018,11:00:01,26.8,34.4
19/05/2018,12:00:01,27,33.5
19/05/2018,13:00:01,28.4,29.1
19/05/2018,14:00:01,29.2,27.4
19/05/2018,15:00:01,29.7,24.9
19/05/2018,16:00:01,31.8,19.5
19/05/2018,17:00:01,22.6,33.1
19/05/2018,18:00:01,21.9,41.6
19/05/2018,19:00:01,19.7,50.8
19/05/2018,20:00:01,18.1,56
19/05/2018,21:00:01,15.9,61.1
19/05/2018,22:00:01,14.9,62.7
19/05/2018,23:00:01,13.7,66.6
20/05/2018,00:00:01,13.1,72.3
20/05/2018,01:00:01,12.7,73.9
20/05/2018,02:00:01,12.1,76.2
20/05/2018,03:00:01,11,80.2
20/05/2018,04:00:01,11.2,79
20/05/2018,05:00:01,10.7,79.9
20/05/2018,06:00:01,11.5,76.5
20/05/2018,07:00:01,16.9,58.1
20/05/2018,08:00:01,23.1,43
20/05/2018,09:00:01,24.4,40.2
20/05/2018,10:00:01,28.3,35.7
20/05/2018,11:00:01,27.9,35.8
20/05/2018,12:00:01,29.3,27.4
20/05/2018,13:00:01,29.6,29.6
20/05/2018,14:00:01,32.4,27.1
20/05/2018,15:00:01,31.5,28.4
20/05/2018,16:00:01,31.2,28.8
20/05/2018,17:00:01,15.6,101.5
20/05/2018,18:00:01,17.9,101.5
20/05/2018,19:00:01,18.4,82.9
20/05/2018,20:00:01,17.5,79.8
20/05/2018,21:00:01,16.9,83.8
20/05/2018,22:00:01,15.6,82.5
20/05/2018,23:00:01,14.7,84.8
21/05/2018,00:00:01,14.7,83.8
21/05/2018,01:00:01,14.5,85.2
21/05/2018,02:00:01,13.9,85.6
21/05/2018,03:00:01,13.4,86.6
21/05/2018,04:00:01,13.7,84.8
21/05/2018,05:00:01,13,89
21/05/2018,06:00:01,13.9,86.2
21/05/2018,07:00:01,19.6,67.1
21/05/2018,08:00:01,17.8,74.7
21/05/2018,09:00:01,26.4,47.4
21/05/2018,10:00:01,24.2,50.5
21/05/2018,11:00:01,27.5,44.1
21/05/2018,12:00:01,28,41.8
21/05/2018,13:00:01,29.4,40.6
21/05/2018,14:00:01,26.5,43.2
21/05/2018,15:00:01,25.5,44
21/05/2018,16:00:01,28.9,36.6
21/05/2018,17:00:01,25.5,43.7
21/05/2018,18:00:01,23.9,48.7
21/05/2018,19:00:01,23.4,49.7
21/05/2018,20:00:01,22.1,54.6
21/05/2018,21:00:01,20.5,58.7
21/05/2018,22:00:01,18.9,67.6
21/05/2018,23:00:01,18,71.2
22/05/2018,00:00:01,17.7,71.9
22/05/2018,01:00:01,18,72.5
22/05/2018,02:00:01,17.6,73.6
22/05/2018,03:00:01,16.7,78.6
22/05/2018,04:00:01,16.9,78
22/05/2018,05:00:01,15.6,84.2
22/05/2018,06:00:01,17.1,79.5
22/05/2018,07:00:01,22.9,57.3
22/05/2018,08:00:01,17.4,75.1
22/05/2018,09:00:01,21.7,62.2
22/05/2018,10:00:01,23.6,58.1
22/05/2018,11:00:01,24.5,55.1
22/05/2018,12:00:01,30.9,39
22/05/2018,13:00:01,30.3,35.5
22/05/2018,14:00:01,29.9,36.5
