Date,Heure,S2OTemp,S2OHR
17/03/2018,13:00:01,5.8,109.4
17/03/2018,14:00:01,5.1,109.3
17/03/2018,15:00:01,5.3,109.9
17/03/2018,16:00:01,4.5,108.7
17/03/2018,17:00:01,3.3,108
17/03/2018,18:00:01,2.7,109.3
17/03/2018,19:00:01,1.8,109.9
17/03/2018,20:00:01,1.4,109.6
17/03/2018,21:00:01,1.2,110.3
17/03/2018,22:00:01,0.7,110.6
17/03/2018,23:00:01,0.3,110.7
18/03/2018,00:00:01,-0.1,111.6
18/03/2018,01:00:01,-0.2,111.5
18/03/2018,02:00:01,-0.2,109.5
18/03/2018,03:00:01,-0.2,107.4
18/03/2018,04:00:01,-0.1,103.6
18/03/2018,05:00:01,-0.2,103.4
18/03/2018,06:00:01,-0.7,103.7
18/03/2018,07:00:01,-0.1,103.6
18/03/2018,08:00:01,0,106.2
18/03/2018,09:00:01,0,108.9
18/03/2018,10:00:01,0,109
18/03/2018,11:00:01,0.3,109.5
18/03/2018,12:00:01,0.6,103.7
18/03/2018,13:00:01,0.9,98.5
18/03/2018,14:00:01,0.8,97.7
18/03/2018,15:00:01,0.4,96.7
18/03/2018,16:00:01,0.2,95.8
18/03/2018,17:00:01,-0.1,96.9
18/03/2018,18:00:01,-0.2,97.2
18/03/2018,19:00:01,-0.5,96.9
18/03/2018,20:00:01,-0.6,99.2
18/03/2018,21:00:01,-0.4,100
18/03/2018,22:00:01,-0.9,103
18/03/2018,23:00:01,-0.7,101.8
19/03/2018,00:00:01,-0.6,102.4
19/03/2018,01:00:01,-0.6,100.2
19/03/2018,02:00:01,-0.6,98.2
19/03/2018,03:00:01,-0.7,98.2
19/03/2018,04:00:01,-0.9,100.8
19/03/2018,05:00:01,-0.9,102.3
19/03/2018,06:00:01,-1,101.9
19/03/2018,07:00:01,-0.7,99.6
19/03/2018,08:00:01,-0.4,98.2
19/03/2018,09:00:01,-0.4,97.4
19/03/2018,10:00:01,0.3,94.3
19/03/2018,11:00:01,0.9,91.4
19/03/2018,12:00:01,1.3,89.3
19/03/2018,13:00:01,1.5,89.2
19/03/2018,14:00:01,1.8,88.8
19/03/2018,15:00:01,1.6,89.8
19/03/2018,16:00:01,1.8,88.8
19/03/2018,17:00:01,1.4,88.5
19/03/2018,18:00:01,1,93.2
19/03/2018,19:00:01,1,90.3
19/03/2018,20:00:01,0.9,91.5
19/03/2018,21:00:01,1.1,90.5
19/03/2018,22:00:01,0.7,90.1
19/03/2018,23:00:01,-0.1,87.6
20/03/2018,00:00:01,-0.7,89.2
20/03/2018,01:00:01,-1,90.1
20/03/2018,02:00:01,-1.3,88.6
20/03/2018,03:00:01,-1.6,88.3
20/03/2018,04:00:01,-1.8,87.5
20/03/2018,05:00:01,-2.1,87.3
20/03/2018,06:00:01,-2.3,84.1
20/03/2018,07:00:01,-1.2,80.5
20/03/2018,08:00:01,0.2,71.1
20/03/2018,09:00:01,1.6,64.5
20/03/2018,10:00:01,1.1,79.1
20/03/2018,11:00:01,3.5,80.5
20/03/2018,12:00:01,4.5,102.5
20/03/2018,13:00:01,8.9,91.9
20/03/2018,14:00:01,14.2,46.4
20/03/2018,15:00:01,18.2,31.8
20/03/2018,16:00:01,19.7,30
20/03/2018,17:00:01,19.6,30.2
20/03/2018,18:00:01,10.3,40.2
20/03/2018,19:00:01,7.1,52
20/03/2018,20:00:01,5.2,60.6
20/03/2018,21:00:01,4.6,64.8
20/03/2018,22:00:01,3.7,71.8
20/03/2018,23:00:01,2.5,80.3
21/03/2018,00:00:01,1.8,88.6
21/03/2018,01:00:01,1.3,90.1
21/03/2018,02:00:01,0.8,93.1
21/03/2018,03:00:01,0.6,93.7
21/03/2018,04:00:01,0.1,94.8
21/03/2018,05:00:01,-0.2,98.6
21/03/2018,06:00:01,-0.4,99.7
21/03/2018,07:00:01,0.5,96.1
21/03/2018,08:00:01,1.9,90
21/03/2018,09:00:01,3,85.7
21/03/2018,10:00:01,4.6,79.1
21/03/2018,11:00:01,7.2,69.7
21/03/2018,12:00:01,12.4,43.5
21/03/2018,13:00:01,12.4,42.6
21/03/2018,14:00:01,19.2,32
21/03/2018,15:00:01,22.2,29
21/03/2018,16:00:01,19.2,32.2
21/03/2018,17:00:01,17.4,29.5
21/03/2018,18:00:01,10.5,47.2
21/03/2018,19:00:01,7,63.1
21/03/2018,20:00:01,5.8,72.8
21/03/2018,21:00:01,4.8,75.2
21/03/2018,22:00:01,4.3,78
21/03/2018,23:00:01,4,79.4
22/03/2018,00:00:01,3.3,82.7
22/03/2018,01:00:01,2.9,86.4
22/03/2018,02:00:01,2.5,89.6
22/03/2018,03:00:01,2.2,90.5
22/03/2018,04:00:01,2.3,90.2
22/03/2018,05:00:01,2.5,90.6
22/03/2018,06:00:01,2.7,89.4
22/03/2018,07:00:01,2.9,89.6
22/03/2018,08:00:01,3.6,88.4
22/03/2018,09:00:01,4.6,86.5
22/03/2018,10:00:01,4.4,97.4
22/03/2018,11:00:01,4.5,105.6
22/03/2018,12:00:01,4.8,106.4
22/03/2018,13:00:01,5.7,107.4
22/03/2018,14:00:01,6.1,108.7
22/03/2018,15:00:01,6.2,108.9
22/03/2018,16:00:01,6.4,109.5
22/03/2018,17:00:01,6.5,106.5
22/03/2018,18:00:01,6.5,101.7
22/03/2018,19:00:01,6.7,97.9
22/03/2018,20:00:01,6.3,92.2
22/03/2018,21:00:01,6,92.2
22/03/2018,22:00:01,5.7,92
22/03/2018,23:00:01,5.4,92.2
23/03/2018,00:00:01,5.3,90.6
23/03/2018,01:00:01,5.1,91.1
23/03/2018,02:00:01,5,88.9
23/03/2018,03:00:01,4.9,88.5
23/03/2018,04:00:01,4.8,89.4
23/03/2018,05:00:01,4.8,88.5
23/03/2018,06:00:01,4.6,89.2
23/03/2018,07:00:01,4.7,90.1
23/03/2018,08:00:01,4.9,88.4
23/03/2018,09:00:01,4.8,77.6
23/03/2018,10:00:01,6.6,70
23/03/2018,11:00:01,7.7,65.8
23/03/2018,12:00:01,8.3,67.1
23/03/2018,13:00:01,8.1,70.3
23/03/2018,14:00:01,7.7,74.1
23/03/2018,15:00:01,7.5,75.5
23/03/2018,16:00:01,7.7,77.9
23/03/2018,17:00:01,7.5,77.6
23/03/2018,18:00:01,7,79.4
23/03/2018,19:00:01,6.6,82.7
23/03/2018,20:00:01,6.3,85.1
23/03/2018,21:00:01,6.3,84.3
23/03/2018,22:00:01,5.8,86.7
23/03/2018,23:00:01,5,87.9
24/03/2018,00:00:01,5,91.2
24/03/2018,01:00:01,4.6,91.4
24/03/2018,02:00:01,4.3,91.9
24/03/2018,03:00:01,4,96.3
24/03/2018,04:00:01,3.6,97.7
24/03/2018,05:00:01,2.7,97.7
24/03/2018,06:00:01,2.6,99.2
24/03/2018,07:00:01,2.2,102.6
24/03/2018,08:00:01,4.2,97.2
24/03/2018,09:00:01,6.2,90.1
24/03/2018,10:00:01,8.5,80.9
24/03/2018,11:00:01,11.1,67.7
24/03/2018,12:00:01,15.1,51.7
24/03/2018,13:00:01,17.7,39.8
24/03/2018,14:00:01,23.1,30.8
24/03/2018,15:00:01,24.4,29.2
24/03/2018,16:00:01,29.6,24.8
24/03/2018,17:00:01,25.7,26.8
24/03/2018,18:00:01,15.6,39.8
24/03/2018,19:00:01,12.9,50.4
24/03/2018,20:00:01,11.5,53.2
24/03/2018,21:00:01,9.3,63.1
24/03/2018,22:00:01,9.4,67
24/03/2018,23:00:01,8.2,72.5
25/03/2018,00:00:01,7.5,76.1
25/03/2018,01:00:01,7.5,76.1
25/03/2018,02:00:01,6.6,80.5
25/03/2018,03:00:01,5.4,80.3
25/03/2018,04:00:01,5.2,82.5
25/03/2018,05:00:01,4.4,85.2
25/03/2018,06:00:01,4.3,87.6
25/03/2018,07:00:01,4.1,87.5
25/03/2018,08:00:01,4.7,83.6
25/03/2018,09:00:01,6.5,78.8
25/03/2018,10:00:01,9.3,68.8
25/03/2018,11:00:01,10.9,61.1
25/03/2018,12:00:01,14.3,53.1
25/03/2018,13:00:01,19.7,40
25/03/2018,14:00:01,21.6,34.6
25/03/2018,15:00:01,24,32.6
25/03/2018,16:00:01,25,27.8
25/03/2018,17:00:01,16.4,43.7
25/03/2018,18:00:01,14.4,52.9
25/03/2018,19:00:01,13.4,58.2
25/03/2018,20:00:01,12.5,62
25/03/2018,21:00:01,11.7,71.4
25/03/2018,22:00:01,11,76.3
25/03/2018,23:00:01,10.5,77.5
26/03/2018,00:00:01,9.1,82.9
26/03/2018,01:00:01,8.5,81.8
26/03/2018,02:00:01,8.1,82.7
26/03/2018,03:00:01,7.5,84.8
26/03/2018,04:00:01,7.3,84.9
26/03/2018,05:00:01,7,87.3
26/03/2018,06:00:01,7,86.7
26/03/2018,07:00:01,7,87.2
26/03/2018,08:00:01,7,90.1
26/03/2018,09:00:01,7,90.9
26/03/2018,10:00:01,8.7,87.2
26/03/2018,11:00:01,7.8,89.8
26/03/2018,12:00:01,10.9,77.2
26/03/2018,13:00:01,17.4,49.3
26/03/2018,14:00:01,21.4,35
26/03/2018,15:00:01,14.6,46
26/03/2018,16:00:01,14.5,35.9
26/03/2018,17:00:01,14.7,36.9
26/03/2018,18:00:01,12.5,43
26/03/2018,19:00:01,11.3,50.3
26/03/2018,20:00:01,10.6,54.4
26/03/2018,21:00:01,10.4,57.3
26/03/2018,22:00:01,9.8,61.2
26/03/2018,23:00:01,9.4,64.9
27/03/2018,00:00:01,8.4,67.5
27/03/2018,01:00:01,8.5,67.7
27/03/2018,02:00:01,8.2,66.1
27/03/2018,03:00:01,7.5,71.7
27/03/2018,04:00:01,7.5,70.8
27/03/2018,05:00:01,6.8,78.6
27/03/2018,06:00:01,7,76.9
27/03/2018,07:00:01,7.4,75.4
27/03/2018,08:00:01,7.7,78.1
27/03/2018,09:00:01,6.6,94.2
27/03/2018,10:00:01,6,105.5
27/03/2018,11:00:01,6.2,108.5
27/03/2018,12:00:01,6.5,108.1
27/03/2018,13:00:01,6.2,106.4
27/03/2018,14:00:01,6.8,101.8
27/03/2018,15:00:01,6.9,107.8
27/03/2018,16:00:01,7.6,100.7
27/03/2018,17:00:01,8.4,100.9
27/03/2018,18:00:01,9.1,99
27/03/2018,19:00:01,9.3,102
27/03/2018,20:00:01,9.7,103.2
27/03/2018,21:00:01,10.1,99
27/03/2018,22:00:01,9.8,95.3
27/03/2018,23:00:01,9.4,94.1
28/03/2018,00:00:01,8.8,87.5
28/03/2018,01:00:01,8.3,80.9
28/03/2018,02:00:01,8.4,83.2
28/03/2018,03:00:01,8.1,82.7
28/03/2018,04:00:01,7.7,88.1
28/03/2018,05:00:01,7.3,90.5
28/03/2018,06:00:01,6.9,93.1
28/03/2018,07:00:01,6.9,93.7
28/03/2018,08:00:01,7.4,91.9
28/03/2018,09:00:01,7,97.6
28/03/2018,10:00:01,7,99.8
28/03/2018,11:00:01,7.2,101.7
28/03/2018,12:00:01,8.3,101.2
28/03/2018,13:00:01,10.2,106.7
28/03/2018,14:00:01,12.2,102.9
28/03/2018,15:00:01,13.3,84.5
28/03/2018,16:00:01,10.9,104.4
28/03/2018,17:00:01,11.2,103
28/03/2018,18:00:01,8.8,83.1
28/03/2018,19:00:01,7.9,80.1
28/03/2018,20:00:01,7.2,82.8
28/03/2018,21:00:01,6.8,82.4
28/03/2018,22:00:01,6.5,87.2
28/03/2018,23:00:01,6.2,87.6
29/03/2018,00:00:01,5.3,90.5
29/03/2018,01:00:01,4.8,92.4
29/03/2018,02:00:01,4.6,92.9
29/03/2018,03:00:01,4.4,94.1
29/03/2018,04:00:01,4.5,94.6
29/03/2018,05:00:01,3.8,98.1
29/03/2018,06:00:01,3.8,95.8
29/03/2018,07:00:01,4,97.5
29/03/2018,08:00:01,4.8,94.2
29/03/2018,09:00:01,6.2,89.7
29/03/2018,10:00:01,8.3,80.2
29/03/2018,11:00:01,9,69.6
29/03/2018,12:00:01,10.5,57.8
29/03/2018,13:00:01,11.2,53.4
29/03/2018,14:00:01,13.1,45.4
29/03/2018,15:00:01,14.2,41.9
29/03/2018,16:00:01,16,37.6
29/03/2018,17:00:01,14.3,44.6
29/03/2018,18:00:01,12.6,45.7
29/03/2018,19:00:01,11,56.4
29/03/2018,20:00:01,10,61.7
29/03/2018,21:00:01,9.6,63.3
29/03/2018,22:00:01,9.4,64.8
29/03/2018,23:00:01,8.7,77.5
30/03/2018,00:00:01,7.9,85.9
30/03/2018,01:00:01,7.8,87.5
30/03/2018,02:00:01,7.5,87.1
30/03/2018,03:00:01,7.4,87.6
30/03/2018,04:00:01,7.2,88.6
30/03/2018,05:00:01,6.2,88.9
30/03/2018,06:00:01,5.4,87.3
30/03/2018,07:00:01,5.4,83.7
30/03/2018,08:00:01,5.5,82
30/03/2018,09:00:01,6.9,78.3
30/03/2018,10:00:01,9.5,70.4
30/03/2018,11:00:01,12.2,62.3
30/03/2018,12:00:01,12,63.7
30/03/2018,13:00:01,13.2,63.1
30/03/2018,14:00:01,13,59.4
30/03/2018,15:00:01,9.6,96.7
30/03/2018,16:00:01,12.9,64.9
30/03/2018,17:00:01,10.7,72.8
30/03/2018,18:00:01,9.9,110.4
30/03/2018,19:00:01,8.6,92
30/03/2018,20:00:01,7.1,95.5
30/03/2018,21:00:01,6.8,96
30/03/2018,22:00:01,6,97.5
30/03/2018,23:00:01,5.8,97.2
31/03/2018,00:00:01,5.5,98.1
31/03/2018,01:00:01,5,100.6
31/03/2018,02:00:01,4.8,98.1
31/03/2018,03:00:01,5.1,95.2
31/03/2018,04:00:01,4.5,96.1
31/03/2018,05:00:01,3.7,98.8
31/03/2018,06:00:01,2.8,100.4
31/03/2018,07:00:01,2.6,101.5
31/03/2018,08:00:01,3.8,96.6
31/03/2018,09:00:01,6.3,90.5
31/03/2018,10:00:01,8.3,83.2
31/03/2018,11:00:01,10.5,76.1
31/03/2018,12:00:01,11.8,60.3
31/03/2018,13:00:01,16.1,48.4
31/03/2018,14:00:01,14.2,52.4
31/03/2018,15:00:01,13.9,55.2
31/03/2018,16:00:01,16.2,55.5
31/03/2018,17:00:01,14.9,49
31/03/2018,18:00:01,12.9,57.9
31/03/2018,19:00:01,11.4,68.4
31/03/2018,20:00:01,10.2,69.8
31/03/2018,21:00:01,9,77
31/03/2018,22:00:01,8.2,77.9
31/03/2018,23:00:01,8.1,78.8
01/04/2018,00:00:01,7.5,86.8
01/04/2018,01:00:01,7.3,87.7
01/04/2018,02:00:01,6.9,87.7
01/04/2018,03:00:01,6.9,89.6
01/04/2018,04:00:01,6.7,91.1
01/04/2018,05:00:01,6.4,91.9
01/04/2018,06:00:01,6.5,92.2
01/04/2018,07:00:01,6.4,90.6
01/04/2018,08:00:01,6.5,89.8
01/04/2018,09:00:01,7.4,82.8
01/04/2018,10:00:01,8.7,75.2
01/04/2018,11:00:01,10,67.5
01/04/2018,12:00:01,10.4,63.7
01/04/2018,13:00:01,10.9,62.1
01/04/2018,14:00:01,10.6,63
01/04/2018,15:00:01,9.5,65.9
01/04/2018,16:00:01,10.4,61.2
01/04/2018,17:00:01,9.8,64.5
01/04/2018,18:00:01,10.4,61.1
01/04/2018,19:00:01,10.2,64.6
01/04/2018,20:00:01,9,70.1
01/04/2018,21:00:01,8.5,71.6
01/04/2018,22:00:01,7.9,74.7
01/04/2018,23:00:01,7,81.3
02/04/2018,00:00:01,6.8,82.8
02/04/2018,01:00:01,7,83.2
02/04/2018,02:00:01,7,83.7
02/04/2018,03:00:01,6.8,83.7
02/04/2018,04:00:01,6.6,84.9
02/04/2018,05:00:01,6.5,82.8
02/04/2018,06:00:01,6,85.7
02/04/2018,07:00:01,6.4,81.4
02/04/2018,08:00:01,7.4,79.2
02/04/2018,09:00:01,8.3,69
02/04/2018,10:00:01,9.3,68.1
02/04/2018,11:00:01,11,62.3
02/04/2018,12:00:01,11.7,62.6
02/04/2018,13:00:01,13.8,55.8
02/04/2018,14:00:01,18.8,43.2
02/04/2018,15:00:01,14.1,55.8
02/04/2018,16:00:01,13.9,55.5
02/04/2018,17:00:01,13.5,57.5
02/04/2018,18:00:01,13.3,63.1
02/04/2018,19:00:01,12.9,64.5
02/04/2018,20:00:01,12.6,66.2
02/04/2018,21:00:01,12.1,73.3
02/04/2018,22:00:01,11.7,77.7
02/04/2018,23:00:01,10.9,84.4
03/04/2018,00:00:01,11,85.9
03/04/2018,01:00:01,9.6,97.5
03/04/2018,02:00:01,9.9,107.3
03/04/2018,03:00:01,10,108.1
03/04/2018,04:00:01,10.4,95.8
03/04/2018,05:00:01,10.5,83.7
03/04/2018,06:00:01,10.9,72
03/04/2018,07:00:01,10.4,70.6
03/04/2018,08:00:01,10.9,70.6
03/04/2018,09:00:01,11.7,69.3
03/04/2018,10:00:01,13.4,64.2
03/04/2018,11:00:01,14.9,60
03/04/2018,12:00:01,14.5,61.4
03/04/2018,13:00:01,15.1,66.2
03/04/2018,14:00:01,15.2,68.5
03/04/2018,15:00:01,14.2,74
03/04/2018,16:00:01,15.2,68.7
03/04/2018,17:00:01,21.7,55
03/04/2018,18:00:01,15.4,68.8
03/04/2018,19:00:01,10.6,106.9
03/04/2018,20:00:01,10.1,107.4
03/04/2018,21:00:01,10,108.9
03/04/2018,22:00:01,9.7,97.4
03/04/2018,23:00:01,9,99
04/04/2018,00:00:01,8.4,100.7
04/04/2018,01:00:01,8.3,100.9
04/04/2018,02:00:01,8.5,100.2
04/04/2018,03:00:01,9,99.2
04/04/2018,04:00:01,9.2,99.1
04/04/2018,05:00:01,9.2,106.2
04/04/2018,06:00:01,9.2,109.6
04/04/2018,07:00:01,9.3,109.7
04/04/2018,08:00:01,9.9,109.4
04/04/2018,09:00:01,10.4,108
04/04/2018,10:00:01,11.2,93.9
04/04/2018,11:00:01,12.4,89.3
04/04/2018,12:00:01,12.9,83.1
04/04/2018,13:00:01,14,75.8
04/04/2018,14:00:01,17.4,49.5
04/04/2018,15:00:01,17.7,43
04/04/2018,16:00:01,21.2,38.2
04/04/2018,17:00:01,13,68.7
04/04/2018,18:00:01,9.7,106.9
04/04/2018,19:00:01,9.5,107.6
04/04/2018,20:00:01,8.7,108.3
04/04/2018,21:00:01,8.9,107.4
04/04/2018,22:00:01,9.2,98
04/04/2018,23:00:01,10.2,95.3
05/04/2018,00:00:01,10.5,94.7
05/04/2018,01:00:01,10.5,91.9
05/04/2018,02:00:01,10.3,92.3
05/04/2018,03:00:01,9,105.9
05/04/2018,04:00:01,9.5,94.5
05/04/2018,05:00:01,7.3,106
05/04/2018,06:00:01,8,106.5
05/04/2018,07:00:01,8,90
05/04/2018,08:00:01,7.9,81.7
05/04/2018,09:00:01,8.2,72.4
05/04/2018,10:00:01,7.1,86.3
05/04/2018,11:00:01,9.2,77
05/04/2018,12:00:01,10.8,63.4
05/04/2018,13:00:01,11,57.3
05/04/2018,14:00:01,12.5,66.8
05/04/2018,15:00:01,11.1,65.9
05/04/2018,16:00:01,10.7,69
05/04/2018,17:00:01,13.9,63.7
05/04/2018,18:00:01,13.3,55.3
05/04/2018,19:00:01,13.4,57.3
05/04/2018,20:00:01,9.5,72.5
05/04/2018,21:00:01,8.4,73.5
05/04/2018,22:00:01,7.2,80.6
05/04/2018,23:00:01,6.6,81.8
06/04/2018,00:00:01,6.3,84.7
06/04/2018,01:00:01,5.7,86.3
06/04/2018,02:00:01,5.1,88.6
06/04/2018,03:00:01,4.4,91.8
06/04/2018,04:00:01,4,93.2
06/04/2018,05:00:01,3.8,94.6
06/04/2018,06:00:01,3.4,94.8
06/04/2018,07:00:01,3.9,93.2
06/04/2018,08:00:01,5.3,88.9
06/04/2018,09:00:01,7.6,81.2
06/04/2018,10:00:01,9.9,71.4
06/04/2018,11:00:01,11.7,63.7
06/04/2018,12:00:01,13.2,59.3
06/04/2018,13:00:01,16.7,49.7
06/04/2018,14:00:01,19.5,43.7
06/04/2018,15:00:01,21.6,37.6
06/04/2018,16:00:01,23.2,35.4
06/04/2018,17:00:01,25,32.8
06/04/2018,18:00:01,24.4,37.7
06/04/2018,19:00:01,18.5,49.3
06/04/2018,20:00:01,15.1,60.6
06/04/2018,21:00:01,14,63.4
06/04/2018,22:00:01,12.9,66.7
06/04/2018,23:00:01,11.9,71
07/04/2018,00:00:01,11.4,71.4
07/04/2018,01:00:01,10.7,73
07/04/2018,02:00:01,10.2,74.1
07/04/2018,03:00:01,10,74
07/04/2018,04:00:01,9.9,75.6
07/04/2018,05:00:01,10.1,76.1
07/04/2018,06:00:01,10,77.7
07/04/2018,07:00:01,10.9,74.9
07/04/2018,08:00:01,12.4,69.3
07/04/2018,09:00:01,13.9,65.5
07/04/2018,10:00:01,16.1,55.3
07/04/2018,11:00:01,17.8,50
07/04/2018,12:00:01,18.9,50
07/04/2018,13:00:01,23.6,38.7
07/04/2018,14:00:01,25.5,35.3
07/04/2018,15:00:01,28.7,29.8
07/04/2018,16:00:01,31.1,25.3
07/04/2018,17:00:01,28.9,27
07/04/2018,18:00:01,28.2,29.3
07/04/2018,19:00:01,22.4,38.7
07/04/2018,20:00:01,20.4,45.6
07/04/2018,21:00:01,18.7,51.4
07/04/2018,22:00:01,17.4,60.5
07/04/2018,23:00:01,16.8,60.3
08/04/2018,00:00:01,15.7,64.9
08/04/2018,01:00:01,14.8,68.8
08/04/2018,02:00:01,14.7,66.4
08/04/2018,03:00:01,14.1,65.8
08/04/2018,04:00:01,13.7,66.1
08/04/2018,05:00:01,14.1,64.2
08/04/2018,06:00:01,14.2,63.7
08/04/2018,07:00:01,14.7,60.8
08/04/2018,08:00:01,15,63.7
08/04/2018,09:00:01,16.1,63.6
08/04/2018,10:00:01,17.3,60
08/04/2018,11:00:01,19.9,52.3
08/04/2018,12:00:01,22.7,44.1
08/04/2018,13:00:01,28.4,32
08/04/2018,14:00:01,27.9,24.6
08/04/2018,15:00:01,30.5,19.3
08/04/2018,16:00:01,31.9,17.1
08/04/2018,17:00:01,31.6,23.8
08/04/2018,18:00:01,24.3,28.8
08/04/2018,19:00:01,22,33.8
08/04/2018,20:00:01,19.4,45.9
08/04/2018,21:00:01,18.4,49.7
08/04/2018,22:00:01,17.9,54.3
08/04/2018,23:00:01,16.9,59.9
09/04/2018,00:00:01,16.6,63
09/04/2018,01:00:01,16.7,63.1
09/04/2018,02:00:01,15.8,65.9
09/04/2018,03:00:01,15.5,66.4
09/04/2018,04:00:01,15,68.1
09/04/2018,05:00:01,14.7,70.8
09/04/2018,06:00:01,14.5,72
09/04/2018,07:00:01,14.1,74.5
09/04/2018,08:00:01,14.3,76.8
09/04/2018,09:00:01,14.5,80.2
09/04/2018,10:00:01,16.3,75.4
09/04/2018,11:00:01,17.7,70.3
09/04/2018,12:00:01,18.1,68.4
09/04/2018,13:00:01,18.3,69
09/04/2018,14:00:01,18.6,69.1
09/04/2018,15:00:01,21.6,58.8
09/04/2018,16:00:01,17.1,72.3
09/04/2018,17:00:01,16.7,74.7
09/04/2018,18:00:01,15.5,82.7
09/04/2018,19:00:01,14.5,86.7
09/04/2018,20:00:01,14,87.5
09/04/2018,21:00:01,13.5,87.2
09/04/2018,22:00:01,13,88.4
09/04/2018,23:00:01,12.5,88.3
10/04/2018,00:00:01,12.2,89.8
10/04/2018,01:00:01,12,90.1
10/04/2018,02:00:01,11.2,94.5
10/04/2018,03:00:01,10.7,96.9
10/04/2018,04:00:01,11.1,92.3
10/04/2018,05:00:01,11.2,91.8
10/04/2018,06:00:01,11,91.5
10/04/2018,07:00:01,11.1,89
10/04/2018,08:00:01,12.7,81.7
10/04/2018,09:00:01,14,75.1
10/04/2018,10:00:01,15.2,60.5
10/04/2018,11:00:01,15.8,53.7
10/04/2018,12:00:01,17.2,46.4
10/04/2018,13:00:01,16.2,50.4
10/04/2018,14:00:01,16.9,51.2
10/04/2018,15:00:01,14.8,57.9
10/04/2018,16:00:01,14.7,59.1
10/04/2018,17:00:01,14.3,57.9
10/04/2018,18:00:01,14,60.3
10/04/2018,19:00:01,13.5,60.3
10/04/2018,20:00:01,12.2,67.7
10/04/2018,21:00:01,11.2,75.2
10/04/2018,22:00:01,10.4,76.1
10/04/2018,23:00:01,9.9,77
11/04/2018,00:00:01,9,80.6
11/04/2018,01:00:01,8.5,82.8
11/04/2018,02:00:01,8.1,83.5
11/04/2018,03:00:01,7.7,84.4
11/04/2018,04:00:01,7.4,84.7
11/04/2018,05:00:01,7,86.1
11/04/2018,06:00:01,6.7,89
11/04/2018,07:00:01,6.9,87.6
11/04/2018,08:00:01,9.1,80.6
11/04/2018,09:00:01,11.2,74.7
11/04/2018,10:00:01,13.7,64.5
11/04/2018,11:00:01,15.6,53.8
11/04/2018,12:00:01,17.6,50.9
11/04/2018,13:00:01,18.7,37.7
11/04/2018,14:00:01,22.8,30.5
11/04/2018,15:00:01,27.1,24.1
11/04/2018,16:00:01,27.7,24.1
11/04/2018,17:00:01,31.3,24.3
11/04/2018,18:00:01,29.5,24.3
11/04/2018,19:00:01,21.6,36.4
11/04/2018,20:00:01,19.6,43.2
11/04/2018,21:00:01,17.4,49.8
11/04/2018,22:00:01,16.2,53.2
11/04/2018,23:00:01,15.1,58.2
12/04/2018,00:00:01,13.7,65.2
12/04/2018,01:00:01,12.8,70.4
12/04/2018,02:00:01,12.2,72.4
12/04/2018,03:00:01,11.5,73.3
12/04/2018,04:00:01,11,76.1
12/04/2018,05:00:01,11,76.5
12/04/2018,06:00:01,10.9,78.3
12/04/2018,07:00:01,10.6,80.6
12/04/2018,08:00:01,11.7,79.1
12/04/2018,09:00:01,12.7,75.6
12/04/2018,10:00:01,13.7,73.4
12/04/2018,11:00:01,17.1,64.3
12/04/2018,12:00:01,18.2,59.6
12/04/2018,13:00:01,16.9,63
12/04/2018,14:00:01,14.4,75.5
12/04/2018,15:00:01,11.6,96
12/04/2018,16:00:01,10.9,106.6
12/04/2018,17:00:01,12.5,89.7
12/04/2018,18:00:01,20.6,62.7
12/04/2018,19:00:01,13.4,79.8
12/04/2018,20:00:01,12,83.1
12/04/2018,21:00:01,11.3,87.9
12/04/2018,22:00:01,10.7,89.2
12/04/2018,23:00:01,10.5,89.8
13/04/2018,00:00:01,10.3,90.9
13/04/2018,01:00:01,9.5,91.8
13/04/2018,02:00:01,8.8,92.3
13/04/2018,03:00:01,8.7,92.9
13/04/2018,04:00:01,8.2,95.2
13/04/2018,05:00:01,7.7,93.8
13/04/2018,06:00:01,8.1,93.7
13/04/2018,07:00:01,8.3,91.8
13/04/2018,08:00:01,10.4,86.7
13/04/2018,09:00:01,12.4,79.9
13/04/2018,10:00:01,14,72.3
13/04/2018,11:00:01,14.7,70.1
13/04/2018,12:00:01,17.2,57.9
13/04/2018,13:00:01,19.3,51.5
13/04/2018,14:00:01,22.9,43.2
13/04/2018,15:00:01,20,44
13/04/2018,16:00:01,20.4,46
13/04/2018,17:00:01,25.8,37.4
13/04/2018,18:00:01,21.2,44.3
13/04/2018,19:00:01,18.9,48.6
13/04/2018,20:00:01,16.9,57.8
13/04/2018,21:00:01,15.2,65.3
13/04/2018,22:00:01,14.3,69.7
13/04/2018,23:00:01,14.2,70.8
14/04/2018,00:00:01,13.5,74.8
14/04/2018,01:00:01,12.5,77.5
14/04/2018,02:00:01,12.4,78.8
14/04/2018,03:00:01,12.1,78.8
14/04/2018,04:00:01,11,81.7
14/04/2018,05:00:01,10.7,83.3
14/04/2018,06:00:01,9.7,85.2
14/04/2018,07:00:01,10.3,84.8
14/04/2018,08:00:01,11.4,80.8
14/04/2018,09:00:01,14.3,72.5
14/04/2018,10:00:01,16.6,60
14/04/2018,11:00:01,18.1,55.7
14/04/2018,12:00:01,19.3,53.4
14/04/2018,13:00:01,21.6,45.3
14/04/2018,14:00:01,20.4,49.7
14/04/2018,15:00:01,18.4,53.8
14/04/2018,16:00:01,18.2,56.7
14/04/2018,17:00:01,17.4,61.4
